ZIP_Code_of_Residence,Total_Births_2018_2022,Total_LBW_Count_2018_2022,LBW_Rate,avg_traffic_pct,avg_diesel_pm,avg_cancer_risk,avg_resp_hazard,avg_ej_index,svi_score,socioeconomic_status,household_characterisitcs,race_ethnicity_minority_status,housing_type_transportation,total_race_population,white_population,black_population,asian_population,hispanic_population,income_distribution,median_household_income,total_housing_population,total_ownership_population,health_insurance_coverage_pop,educational_attainment,homeownership_rate,poverty_rate
90701,785.5,94.5,12.030553787396563,78.82069931634182,0.8242115839456124,39.413765016303,0.9445221966994606,0.5466144001904181,0.7994,0.786,0.5267,0.8504,0.8349,16237,3327,676,6831,5732,4484,92702.0,4484,2323,15802,21.7,0.518064228367529,7.119541787275975
90703,1608.0,165.0,10.261194029850747,87.25825796672784,0.8255265828056145,39.22522192930387,0.9393015525049294,0.4992465949035627,0.3339,0.1643,0.6008,0.8816,0.2822,49334,7765,4193,29874,6961,15850,124240.0,15850,11880,49211,35.0,0.7495268138801262,5.158714071431468
90704,185.5,27.5,14.824797843665769,7.952010395156404,0.1951765493826568,16.513215173254228,0.3401203734149048,0.4545676388315383,0.714,0.5357,0.4571,0.5717,0.9791,3822,2903,10,29,2058,1397,89107.0,1397,445,3805,16.2,0.3185397279885469,9.811616954474097
90706,4400.5,295.5,6.715146006135667,81.86009378689145,0.8799449633085691,40.19913868444932,0.9753645155539707,0.58060944736651,0.9228,0.8468,0.8123,0.8742,0.9479,78352,19616,9587,9038,47055,24065,75379.0,24065,9397,77969,14.1,0.3904841055474756,14.053246885848477
90710,1326.5,128.5,9.68714662646061,89.44728148304046,0.8948550410364272,33.33730935430745,0.9174790135778472,0.6273823035874236,0.8713,0.7942,0.7879,0.8351,0.898,27517,8775,3414,5973,12554,9276,75114.0,9276,5022,27488,21.5,0.5413971539456662,12.875676854308246
90712,1816.0,128.0,7.048458149779736,74.15749299655322,0.821464878976867,38.10786614383926,0.8983738385702099,0.407804374424876,0.2784,0.1778,0.2584,0.711,0.3708,31552,12819,3722,5604,11193,10193,119143.0,10193,7532,31512,24.5,0.7389384871970961,4.446627789046653
90713,1475.0,125.0,8.47457627118644,70.82837375687285,0.8031379048568885,37.876125372780976,0.8901771211225037,0.3123881920159354,0.1129,0.1766,0.1686,0.5603,0.1194,28439,15492,1071,4100,8608,9343,123809.0,9343,7906,28423,21.8,0.8461950123086803,5.3412567249200045
90715,1098.0,103.0,9.380692167577411,88.20394094846156,0.8928923458409298,38.02181010730111,0.9284772055189878,0.5723226593582437,0.6655,0.6035,0.5562,0.8476,0.5678,20949,5477,2133,5518,9024,6515,89113.0,6515,3405,20940,21.5,0.5226400613967767,8.635257052842618
90716,867.0,93.5,10.784313725490197,89.49194788605597,0.8495792399735093,37.85194295496861,0.895869335938805,0.7372381067779608,0.8848,0.7971,0.8708,0.9456,0.832,13941,2631,399,1754,10773,3631,73784.0,3631,1709,13941,12.0,0.470669237124759,14.453769456997346
90717,1212.5,82.5,6.804123711340206,87.74755121670958,0.7033153069716596,30.46931667355692,0.787521222725432,0.3920604721102242,0.6754,0.5053,0.584,0.647,0.8291,21788,10875,1076,4097,7314,8327,88111.0,8327,3722,21657,26.2,0.4469797045754773,12.539012300348814
90723,3252.0,230.0,7.072570725707257,83.58181007857283,0.9715823809472874,41.201944406512496,1.02573898218542,0.7056494731009578,0.9322,0.8661,0.8146,0.9569,0.9282,53286,11023,4782,2034,43298,14378,67130.0,14378,5849,52931,9.6,0.4068020587007929,13.207972075216755
90732,935.5,100.0,10.689470871191876,78.22908803195641,0.9252158018792556,28.53691152508371,0.7053348144460928,0.3171985242436316,0.5105,0.324,0.3888,0.528,0.7352,22078,13846,1015,2333,7064,8743,115120.0,8743,6299,21544,30.3,0.7204620839528766,7.142857142857142
90802,1862.0,153.0,8.216970998925886,84.09256942256908,2.0393289420594525,40.21432803245319,1.0060443300749806,0.4959542295254968,0.7363,0.8193,0.2161,0.6623,0.8378,40012,19421,5696,3138,15346,21734,69613.0,21734,4599,39528,26.7,0.2116039385294929,16.200139958012596
90803,1170.0,90.0,7.6923076923076925,78.74956100944,1.0673032173705823,36.63041790123646,0.8868222490238612,0.2499018531980475,0.1889,0.1842,0.0863,0.3382,0.478,31659,23658,1095,2197,5804,17082,107889.0,17082,7500,31544,33.7,0.4390586582367404,6.475251903092327
90813,3438.0,284.0,8.26061663757999,88.81953898254383,1.4821366137351282,39.36702898153313,0.9973467741943052,0.78021193164337,0.9971,0.9848,0.9455,0.911,0.9959,53647,17545,5685,6317,35464,17215,48535.0,17215,2401,53378,11.1,0.1394713912285797,25.377001509870077
90814,897.0,71.5,7.971014492753622,76.96937778802803,1.096971253891931,36.7554334035276,0.8779744686486763,0.3274639704399292,0.4503,0.4632,0.1495,0.4975,0.6072,20723,14091,1704,1294,6396,9267,89776.0,9267,2998,20555,33.3,0.3235135426783209,11.610288085701876
90815,1838.0,141.0,7.671381936887922,88.68977777915185,1.0367931774251102,37.88853744753699,0.9241886808782812,0.270793618993299,0.2883,0.2304,0.1292,0.5048,0.5232,42759,27858,3236,4687,10916,15210,110565.0,15210,9874,42410,32.1,0.6491781722550953,6.878084146027737
91001,1489.0,130.0,8.730691739422431,54.95262019582615,0.3460392043584506,34.44972221262053,0.631625782295277,0.4057411150416127,0.4526,0.3368,0.5811,0.6397,0.4079,36420,16004,7767,2225,10793,12408,129030.0,12408,9822,36326,26.7,0.7915860735009671,7.073036792970895
91006,1360.5,81.0,5.953693495038589,72.62536021605227,0.594360466340708,40.74900462806873,0.8519083619921979,0.4910898397749098,0.3673,0.2474,0.799,0.8068,0.1721,31986,8766,403,17462,6223,10626,123358.0,10626,7630,31985,32.5,0.7180500658761528,8.22234727693366
91007,1796.0,141.0,7.850779510022271,74.22197493965488,0.6214636798632357,41.020171577768174,0.8734404907389764,0.4926497507903105,0.7199,0.462,0.8876,0.7847,0.7358,33367,9400,527,18356,5760,11860,93128.0,11860,5936,32546,32.5,0.5005059021922428,9.173734528126593
91008,99.0,5.5,5.555555555555555,35.40042037635824,0.4481023612524301,37.2901871335346,0.7198840409129958,0.2970330420621385,0.1158,0.2825,0.2491,0.5586,0.0487,744,401,0,279,123,282,139167.0,282,261,744,27.2,0.925531914893617,5.779569892473118
91010,1222.0,109.0,8.919803600654665,73.61626137791053,0.5668816002045289,39.45746857852516,0.7907138326906563,0.5103013112899414,0.7667,0.5953,0.726,0.8006,0.8691,26825,10154,1341,4356,14924,8340,95172.0,8340,5263,26404,21.1,0.6310551558752998,8.022367194780989
91011,553.0,49.5,8.95117540687161,72.20976714481716,0.3899094419861522,34.3153228532768,0.6431172031600267,0.2631364819583239,0.0895,0.0485,0.4954,0.4708,0.0886,20389,11893,218,6256,2004,6455,210532.0,6455,5743,20370,38.0,0.889697908597986,3.2664672127127368
91016,2074.0,158.0,7.618129218900675,80.32749605697019,0.5803593781870086,40.29473069314389,0.8274309351141218,0.4340216671456793,0.5813,0.5029,0.405,0.7178,0.6014,41822,18880,2184,6181,19068,14912,95606.0,14912,7281,41706,26.8,0.4882644849785407,9.631294533977334
91020,398.0,55.0,13.819095477386934,93.81497011197936,0.4809751564749344,35.020953852569754,0.6834994599017565,0.3439426266402837,0.7895,0.7544,0.8326,0.4992,0.7561,7509,4060,111,1973,946,3181,61771.0,3181,790,7362,28.6,0.2483495756051556,15.248368624317484
91024,436.0,55.0,12.614678899082568,55.12968734151916,0.4633044090657185,38.02988935394282,0.7585504019891063,0.2068196855054287,0.1029,0.1076,0.2294,0.4221,0.1645,11151,7500,579,2049,1683,5018,128056.0,5018,2822,11137,31.8,0.5623754483858111,6.133979015334948
91030,994.5,71.5,7.18954248366013,86.93139943289215,0.7620886891966107,43.80036750854287,1.054757045138676,0.348652661154722,0.2064,0.124,0.2213,0.6215,0.3615,26583,11970,988,8824,4828,10274,127882.0,10274,4787,26442,35.2,0.4659334241775355,4.747394951660836
91040,1009.0,95.5,9.464816650148665,71.15904091854412,0.3867517195616933,34.895257814096645,0.6764669886361626,0.3222068372640863,0.6292,0.5474,0.4774,0.387,0.7926,20911,14305,607,2084,4657,7383,103823.0,7383,5335,20667,24.3,0.7226059867262631,6.642436994883076
91042,1349.0,115.0,8.524833209785026,65.53971843968445,0.388686815544331,35.871371864960985,0.7404376069273745,0.3531106400229971,0.769,0.7246,0.7364,0.413,0.8302,27119,17387,518,2492,7153,9974,81324.0,9974,5363,26914,18.8,0.5376980148385803,9.310815295549247
91046,5.5,0.0,0.0,87.01779376385643,0.4062052694247,34.69990198217468,0.6543825534180335,0.2999729193617796,0.5117,0.586,0.7665,0.1524,0.321,141,111,0,30,0,78,89110.0,78,15,141,0.0,0.1923076923076923,0.0
91101,1191.5,105.5,8.854385228703315,91.2638489176623,0.787620878074485,44.06551152356316,1.0937550725883014,0.4578062203381032,0.5959,0.4345,0.3801,0.6555,0.7908,19737,8721,1140,5062,5865,10777,86631.0,10777,1614,19653,32.4,0.1497633849865454,18.984648122815017
91103,1393.0,141.0,10.122038765254846,88.40988591148948,0.637820589974315,39.43790437873167,0.8758913128139086,0.6044231031332901,0.8708,0.8105,0.7149,0.7972,0.9218,27167,8292,4277,3286,13202,8776,78513.0,8776,3981,26414,20.5,0.4536235186873291,18.772775794162037
91104,1737.0,134.0,7.714450201496834,71.79474618069261,0.5723880544366511,40.32030974585579,0.8719961778859218,0.4265880015120146,0.6117,0.5614,0.4855,0.6266,0.602,35918,16292,2357,3585,13969,13260,93856.0,13260,7161,35905,26.5,0.5400452488687782,11.988418063366558
91105,580.5,49.5,8.527131782945736,88.74259239425352,0.7182432944042269,42.739282357563845,1.000409116358947,0.2791492031057972,0.2386,0.0772,0.1981,0.4419,0.5805,12692,7734,290,2194,2093,5647,163253.0,5647,3249,12434,36.3,0.5753497432264919,5.373463599117554
91106,1315.5,108.5,8.247814519194224,87.79741025896688,0.7187987894005083,42.92029689429406,1.0148144377621016,0.4259427776016761,0.4982,0.5485,0.106,0.6448,0.6431,23813,11106,1707,4918,7332,10572,91220.0,10572,3668,23758,31.1,0.3469542186908815,12.808130013018099
91107,1613.0,130.0,8.05951642901426,78.964665665263,0.592998437601046,40.484587730991294,0.8690859837536158,0.3676197641000265,0.3047,0.2497,0.3413,0.6329,0.3355,32581,15515,1484,7924,9324,12675,120822.0,12675,7692,32387,30.6,0.6068639053254438,5.72726435652681
91108,379.0,38.5,10.15831134564644,78.19606551190388,0.6326989745685553,42.20444091838717,0.95473852538073,0.4049640956865175,0.186,0.1398,0.5174,0.7898,0.1136,12559,3172,63,8562,806,4004,173312.0,4004,3298,12559,41.9,0.8236763236763237,9.053268572338562
91201,937.5,103.0,10.986666666666666,75.65662458247152,0.7104685588844736,43.46084289371999,0.9947688470593932,0.3413652192342472,0.7754,0.8111,0.81,0.3003,0.7121,22163,17282,218,1411,4418,8014,67102.0,8014,2569,22016,21.0,0.3205640129772897,12.917926273518928
91202,1058.0,102.0,9.640831758034029,77.39187632450222,0.673562172913108,44.203717812224376,0.987084242027541,0.3077256091210072,0.6585,0.6105,0.7474,0.2657,0.6587,22831,17349,447,2666,3102,8825,90232.0,8825,3688,22728,29.5,0.4179036827195467,11.720905785992729
91203,913.5,72.5,7.936507936507936,93.8401683735309,0.8588998012951056,46.026747271312296,1.1387333613559307,0.3991727809709931,0.6526,0.8269,0.4525,0.4227,0.4484,16679,10731,565,2669,3189,6856,70650.0,6856,1377,16679,28.6,0.2008459743290548,17.97469872294502
91204,785.5,86.5,11.012094207511138,93.64377679476142,0.8422140840079637,46.15069339682891,1.160924530869908,0.5124267240506704,0.8515,0.9035,0.5956,0.5626,0.8998,18445,10858,488,2898,6399,6536,69102.0,6536,462,17987,27.0,0.0706854345165238,14.432095418812688
91205,1623.0,146.0,8.995686999383858,87.49436642229104,0.835076877452174,45.512799155498485,1.1185205953909918,0.4279315455831332,0.8637,0.8836,0.8053,0.4255,0.8795,35755,23691,673,4363,9337,13708,58290.0,13708,2140,35609,24.4,0.156113218558506,19.678366662005313
91206,1509.5,146.5,9.70520039748261,91.9448326875318,0.7854934443484717,42.74258211645064,1.0336644141312203,0.340122737712892,0.7246,0.6719,0.774,0.3195,0.7532,32294,23489,669,4371,4642,12591,85651.0,12591,4509,32050,30.0,0.3581129378127233,13.17272558369976
91207,458.0,49.5,10.807860262008736,86.90706111853001,0.64951141368947,42.936555669697626,0.96294641310764,0.2314064171556571,0.376,0.3117,0.6448,0.1524,0.4056,11091,9077,41,1007,730,3989,106984.0,3989,2289,11091,26.5,0.5738280270744548,9.413037598052474
91208,650.0,49.5,7.615384615384616,83.43268636990159,0.4571537784684294,35.294327278456606,0.6801586905209198,0.2567996264027985,0.3643,0.4012,0.6431,0.3943,0.1993,15377,9708,92,2062,2226,5919,112485.0,5919,3788,15358,34.6,0.6399729684068255,6.607270598946478
91210,88.0,0.0,0.0,93.0177781075362,0.8300015532962002,46.22515794422282,1.1671916283906218,0.4419340953524977,0.2649,0.2889,0.1246,0.3592,0.4392,310,268,0,42,71,164,89110.0,164,30,310,38.0,0.1829268292682926,11.29032258064516
91214,1193.0,120.0,10.05867560771165,74.06802673390668,0.3874765843433913,34.99743865733045,0.6900943434475018,0.2829863941143426,0.3333,0.1942,0.4027,0.5144,0.467,32344,18305,223,8655,5201,10590,126175.0,10590,7737,32266,32.5,0.7305949008498583,4.037843185753154
91301,885.0,93.5,10.564971751412427,61.88207334526126,0.3472026033150798,30.95298942099912,0.6729277723668594,0.1815123071982907,0.1649,0.093,0.3928,0.2844,0.3123,25244,18814,398,1701,4063,8846,157582.0,8846,7088,25131,39.6,0.8012661089758083,4.698146094121376
91302,785.0,66.0,8.40764331210191,52.38878040766252,0.3506934595473506,33.61557031068411,0.6838932543308855,0.1714807695309149,0.2117,0.2585,0.3644,0.1983,0.2317,26318,20384,691,2766,1836,9644,172651.0,9644,6946,26292,36.6,0.7202405640812941,9.107834941864883
91303,1792.0,148.0,8.258928571428571,79.19105032608725,0.5525950594406854,37.99535455866888,0.8614740071413748,0.5655319605465515,0.8053,0.8766,0.3725,0.7575,0.8447,30611,10821,1179,3245,18126,10270,77437.0,10270,2336,30562,17.1,0.227458617332035,17.61784979255823
91304,2632.5,215.5,8.186134852801521,76.6441860503278,0.4772437056047556,37.08887048021721,0.8022042085869533,0.4737898547813469,0.8836,0.7959,0.7312,0.6878,0.9809,54369,23029,2630,8639,23319,18276,79673.0,18276,9273,53950,22.0,0.5073867367038739,12.328716731961228
91306,2322.0,201.0,8.656330749354005,72.92974713268603,0.5362962228029845,38.07654099872254,0.8447732666761526,0.5454452039492134,0.8532,0.8614,0.7103,0.7609,0.8268,49460,16603,1632,9066,24545,14466,82380.0,14466,8155,49352,21.7,0.5637356560210148,18.774767488879903
91307,1001.5,86.5,8.637044433349974,68.94195599741404,0.3684063624824365,35.00041304538164,0.7243079127308297,0.2675250835705739,0.276,0.3374,0.2752,0.4295,0.2636,25368,15477,1148,4522,3899,8527,130877.0,8527,6936,25247,32.5,0.8134162073413862,6.236203090507726
91311,1656.5,136.5,8.240265620283731,76.77441107493773,0.4561792045210338,36.30869687628292,0.7603589247300322,0.3533940659324604,0.5544,0.3404,0.478,0.5802,0.7787,40196,20531,2485,7194,11250,14220,112172.0,14220,9405,39824,28.1,0.6613924050632911,6.095133844163598
91316,1648.0,170.0,10.315533980582524,88.85942634029846,0.7708125504572749,40.387354754990106,1.011936420693413,0.2595432620702082,0.4994,0.4813,0.3789,0.2941,0.5771,28497,21386,677,1906,4274,12625,85354.0,12625,6371,28497,29.2,0.5046336633663366,8.555286521388217
91321,1777.5,146.5,8.241912798874825,70.8399325944569,0.3657491621380641,35.05875261223783,0.6586418883988447,0.4552933700900721,0.7614,0.6,0.6958,0.6782,0.905,34305,16935,727,2684,18443,11068,84503.0,11068,6579,34197,19.3,0.5944163353812794,9.689549628334063
91324,1413.0,139.0,9.83722576079264,64.89553164973441,0.5177130974817148,37.4734703414495,0.8081946352791021,0.4284856661365555,0.7468,0.676,0.5284,0.6878,0.8517,29744,11138,1697,5978,11485,10084,100086.0,10084,4904,29651,27.8,0.4863149543831813,11.646046261430877
91325,1540.5,139.5,9.055501460564752,65.98068714627732,0.5072602250660624,37.95428439893965,0.8420418261730651,0.4281628920575225,0.7444,0.7287,0.5249,0.6499,0.7607,35537,14922,2045,5719,13524,12773,83853.0,12773,5807,35368,28.8,0.4546308619744774,16.911950924388666
91326,1465.0,137.0,9.351535836177474,70.25831301417712,0.4723147681789156,36.51402397945197,0.7611607310620097,0.3409277297626572,0.2099,0.1754,0.4224,0.6006,0.1837,36503,16303,3026,11410,4897,12719,142170.0,12719,9611,36473,32.2,0.755641166758393,6.363860504616059
91331,5749.5,461.5,8.02678493782068,78.12737379271624,0.6124675634351772,39.040236924165896,0.8798488552748738,0.6841807156826951,0.9298,0.8918,0.8511,0.9569,0.861,99804,33934,1902,4574,87853,22995,76942.0,22995,14495,99424,8.5,0.6303544248749728,16.028415694761733
91335,4072.0,307.0,7.539292730844793,69.14365102496606,0.5548432761980896,38.84298451474535,0.8850578830480743,0.5168914557019366,0.886,0.8292,0.7816,0.7309,0.9287,77158,30301,3190,9605,40540,24392,74632.0,24392,11934,76256,19.8,0.4892587733683174,11.898960574405764
91340,1989.5,162.5,8.16788137723046,77.13252898778441,0.5574040752790936,38.315068860673726,0.8448482709835545,0.7028510342608147,0.8082,0.8579,0.6315,0.9671,0.6234,34822,13410,694,929,31842,8685,71664.0,8685,5386,34751,10.0,0.6201496833621186,11.633450117741658
91342,5263.0,420.0,7.980239407182216,74.87091297793465,0.4719736945350166,36.54825820358351,0.7713043310632711,0.6052905453016993,0.8614,0.7474,0.8204,0.8788,0.8812,92580,39830,3511,7151,68855,24927,89264.0,24927,16724,91834,14.7,0.6709190837244755,13.062216461438755
91343,3312.0,272.0,8.212560386473431,80.66672293991668,0.5835929278238837,39.04586625386237,0.8938388389569246,0.5365734179709521,0.9175,0.8567,0.8592,0.8045,0.9195,63193,19707,3179,8564,37511,18045,77790.0,18045,8940,62984,19.1,0.4954280964256026,17.75354865254063
91344,2289.5,192.5,8.407949333915703,74.61735489334815,0.5306077873113264,37.68205516612102,0.8238245817216283,0.384138646627066,0.6164,0.5304,0.5886,0.5768,0.6257,53862,29085,1620,9411,17103,17596,111897.0,17596,12761,53378,25.0,0.7252216412821095,7.218447142698007
91345,967.5,88.0,9.095607235142118,91.8764701278508,0.6795087475885748,38.96482015302192,0.8913263517534957,0.5406913536328023,0.783,0.6211,0.7341,0.8329,0.883,18481,5811,375,1907,12411,5410,93622.0,5410,4062,18166,16.0,0.7508317929759705,7.759320383096152
91350,2233.0,172.0,7.702642185400806,53.85753204459942,0.2816793752050139,34.136314459265336,0.6053075092602622,0.2872484104058339,0.2661,0.1532,0.3326,0.5518,0.3783,42970,24546,1893,5542,13125,13223,137626.0,13223,10796,42815,27.8,0.8164561748468577,6.402141028624622
91351,1785.5,148.5,8.316998039764771,62.11154700183599,0.3162323759537397,34.121754707798594,0.623740742756845,0.4401124327445595,0.6579,0.5398,0.7399,0.6759,0.5852,32677,18131,971,2278,16816,10311,104214.0,10311,7646,32677,18.8,0.7415381631267578,9.465373198274015
91352,2467.0,192.0,7.782732063234699,83.74434389273057,0.6583420068017056,40.59517881332209,0.9968138006146005,0.6142184031388257,0.9053,0.8778,0.8216,0.7949,0.8835,45601,18728,1015,2209,31826,12175,68132.0,12175,6468,45398,11.9,0.5312525667351129,13.170763799039495
91354,1546.0,134.0,8.667529107373868,43.8957051321806,0.2899543423528977,34.25243536912677,0.621129889522598,0.2778826191674875,0.0918,0.1152,0.1506,0.5048,0.1414,33039,19320,1703,6468,6423,10808,145442.0,10808,8567,33029,32.8,0.7926535899333826,4.945670268470596
91355,1387.5,112.5,8.108108108108109,62.72499122237912,0.3524689518570816,35.22198623228594,0.6554821766875629,0.2671135705354031,0.4778,0.355,0.4542,0.4108,0.6095,30289,20332,747,3603,6539,11898,109752.0,11898,7676,30216,32.9,0.6451504454530174,8.884413483442835
91356,1458.5,147.0,10.0788481316421,87.94970475705604,0.7379162812390823,39.95379635372039,0.9972195644845028,0.2947986666700993,0.6094,0.5018,0.602,0.3626,0.7161,30599,20701,1895,2245,5070,11903,105513.0,11903,6842,30428,32.1,0.5748130723347056,9.225791692538971
91361,630.0,77.0,12.22222222222222,39.10190380402068,0.3068211542033359,28.92933618885202,0.6243767351750901,0.1531905016047283,0.1813,0.1684,0.2474,0.2374,0.3418,18753,14471,215,1508,2058,7752,127304.0,7752,5396,18661,33.7,0.696078431372549,6.105689756305658
91362,1331.0,116.0,8.715251690458302,85.64577629135059,0.3954044917366492,30.460117124731887,0.7060679116282764,0.1735812709618649,0.2982,0.2287,0.365,0.3127,0.4264,36770,27677,699,3429,6091,13856,135998.0,13856,9725,36701,30.4,0.7018620092378753,8.433505575197172
91364,1216.0,104.5,8.59375,83.3758464662839,0.5856641937241878,38.3652284881266,0.9025441403812235,0.2225876835472882,0.3982,0.2766,0.3569,0.3552,0.6008,28765,19722,1610,2971,3783,10308,128306.0,10308,6895,28574,32.6,0.6688979433449748,6.751260212063272
91367,2301.0,195.0,8.47457627118644,82.52661351689834,0.6130437992968908,38.46342819205173,0.9101378363656516,0.3083472407729559,0.4965,0.4257,0.3604,0.404,0.6286,44862,29423,3251,5762,6933,18234,106355.0,18234,8925,44849,35.3,0.4894702204672589,11.441754714457671
91381,791.0,82.5,10.429835651074589,59.04441472868674,0.2596476826403511,33.153020003733985,0.5817956353278324,0.3035771449584643,0.3316,0.3491,0.4693,0.5864,0.2265,20864,10542,1161,4974,4110,6817,148873.0,6817,4266,20864,33.9,0.6257884700014669,4.9031825153374236
91384,1164.5,96.5,8.286818376985831,62.26906429844025,0.2200292919059288,31.650978596359774,0.6148853170010176,0.3090730112611298,0.4702,0.383,0.2694,0.6204,0.6107,27652,15078,1343,2392,11465,7103,127416.0,7103,6032,23478,22.6,0.8492186400112628,3.4644871980326917
91387,2489.5,201.5,8.093994778067886,82.84294106208523,0.3881198001002579,34.023129094717305,0.6387957798819777,0.4434996823795021,0.548,0.4889,0.4739,0.6555,0.5174,46812,23878,3451,4581,20317,14036,111090.0,14036,9012,46806,23.6,0.6420632658877173,10.249508672989831
91390,762.0,71.5,9.383202099737533,29.431663540879992,0.2124410436159618,31.51085022474666,0.5319941405182881,0.235029743892295,0.1444,0.1064,0.2387,0.3785,0.3117,18930,13000,413,1028,5021,6194,145465.0,6194,5412,18835,27.4,0.8737487891507911,5.272054939249868
91401,2031.5,144.5,7.112970711297072,72.7592928711677,0.6713201200806261,42.917723434595175,1.0557687833918663,0.4539422160972745,0.7877,0.8655,0.4745,0.6034,0.8065,39179,20402,2122,1885,17301,14963,72476.0,14963,5073,39158,25.1,0.3390362895141349,17.348579596212257
91402,3907.0,345.0,8.830304581520348,73.22338795823549,0.6111234800078933,40.7666788202387,0.97817909773954,0.687264184467358,0.9801,0.9725,0.9235,0.9008,0.9085,67937,12486,2196,10311,47590,20036,55130.0,20036,7194,67532,15.1,0.3590537033339988,19.086801006815136
91403,1463.0,135.5,9.26179084073821,93.45735075946487,0.8933472700757047,43.47546448090147,1.1603736205659914,0.2298941992858332,0.314,0.3924,0.1251,0.3541,0.4519,25887,17965,1566,2108,4288,11923,107970.0,11923,5000,25887,37.9,0.4193575442422209,7.582956696411326
91405,3179.5,253.5,7.972951721968863,71.2668088966387,0.6424361901830707,41.62533140064497,1.0431093096626722,0.6435906725265481,0.9515,0.9444,0.7764,0.7705,0.9623,55451,20437,2371,4985,33815,18370,58365.0,18370,4943,55140,19.3,0.2690800217746325,19.653387675605487
91406,2936.0,229.0,7.799727520435967,85.52884891536307,0.6730580593929516,41.52230350364591,1.0877837468357294,0.5690094218228458,0.8608,0.8801,0.7486,0.7394,0.792,53276,20578,2348,3961,30707,18792,71819.0,18792,7367,53211,18.1,0.3920285227756492,16.81620241759892
91411,1385.5,137.5,9.924215084806928,81.32541519976077,0.7015713478075895,42.13634079862384,1.084656358383124,0.4830869894866494,0.8327,0.8865,0.4629,0.681,0.8876,23689,10923,1721,2100,11299,9218,73669.0,9218,2735,23410,27.2,0.2967021045779995,17.15142049052303
91423,1573.5,133.5,8.484270734032412,87.76854543433926,0.8074471426114458,43.492890782554944,1.113497292716598,0.2440314126070571,0.3029,0.4982,0.0991,0.3048,0.3772,31787,23195,1580,1732,4413,14902,104205.0,14902,5652,31673,40.1,0.3792779492685545,7.830245068738792
91436,711.0,77.0,10.829817158931084,74.9532654987046,0.66197965634688,41.14568858605168,0.9976832908076112,0.1525813145079427,0.1766,0.1637,0.3662,0.128,0.2903,16190,13569,338,729,1254,5965,155346.0,5965,4624,16137,34.8,0.7751886001676446,6.454601605929586
91501,936.5,100.5,10.731446876668446,69.79367280956225,0.6222056580092358,40.44766801677347,0.9806278817932804,0.2875415031813597,0.6222,0.6082,0.7184,0.3127,0.5249,18951,13912,317,1652,3156,7731,80198.0,7731,2925,18945,28.6,0.3783469150174621,12.25265157511477
91502,532.5,77.0,14.460093896713616,87.18601794969904,0.7514600718514137,42.99518537181288,1.0703418743634046,0.4307428136325371,0.738,0.6175,0.847,0.5348,0.7329,12312,7519,542,1720,3520,5585,59711.0,5585,537,12278,26.0,0.0961504028648164,13.247238466536713
91504,1215.5,97.5,8.02139037433155,77.60400222436495,0.5984028358867733,39.28400394876601,0.964965651668118,0.3326581463131317,0.6287,0.5199,0.6547,0.4646,0.6761,27479,17001,1269,3422,6322,10224,99318.0,10224,5639,27424,27.9,0.5515453834115805,11.415990392663488
91505,1304.0,117.0,8.97239263803681,90.97045802409282,0.6559913026673126,42.51324340392435,0.991904130762584,0.3067890517736195,0.3784,0.3819,0.1906,0.4833,0.4954,32156,19706,978,3288,8968,13017,104361.0,13017,5970,32142,31.0,0.4586310209725743,8.81950491354646
91506,736.5,88.0,11.948404616429055,84.64045181930939,0.6396628110382753,42.3453614083022,0.9803654124326432,0.3177072257611151,0.3801,0.2789,0.3024,0.451,0.5481,19559,12479,234,2934,4983,8103,104009.0,8103,4698,19274,35.3,0.5797852647167716,7.919627792831944
91601,1777.5,143.5,8.073136427566807,82.89314372962747,0.7542153646098979,45.02090486546573,1.091002059490667,0.448467009842163,0.7094,0.8175,0.1895,0.5688,0.8111,35615,20086,3479,3165,11778,17625,73735.0,17625,2999,35549,38.8,0.1701560283687943,17.088305489260144
91602,911.5,84.0,9.215578716401536,97.4891476857497,0.9277311876724296,45.47366830513256,1.1478055679160184,0.2713881445467122,0.2947,0.5023,0.0649,0.404,0.3841,19980,12643,1433,1918,3709,10057,93210.0,10057,3247,19980,39.7,0.3228596997116436,8.363363363363362
91604,1514.0,125.0,8.256274768824307,84.9334463745865,0.8585841358037865,45.38798023977371,1.1208651972787904,0.2095202551960902,0.3357,0.3883,0.1049,0.2895,0.5857,32073,23363,1366,2765,3817,14449,132494.0,14449,6356,31778,39.4,0.4398920340507993,6.734636610232907
91605,2853.0,250.0,8.762705923589206,79.91765482217251,0.6851975542857536,42.31825000089267,1.056087880535247,0.586173456054154,0.9398,0.9497,0.6999,0.7343,0.9519,51654,22682,1050,4375,31259,16145,61031.0,16145,6347,51347,15.9,0.3931248064416228,17.535912030046074
91606,2125.5,151.5,7.127734650670431,79.1429106628904,0.656489306822779,43.96644411928071,1.081716730818892,0.5036374270295765,0.8766,0.9041,0.613,0.6714,0.9206,43552,22253,2182,1720,23367,15339,64976.0,15339,5204,43333,18.9,0.339265923463068,18.462986774430565
91607,1579.5,118.5,7.502374169040836,87.63362093679308,0.7757338055768668,45.10635419962371,1.0937678090728338,0.2964087064884337,0.6749,0.6725,0.3824,0.4476,0.8024,30734,18441,2177,2513,7152,13751,82995.0,13751,4237,30382,34.2,0.3081230455966838,12.40645539142318
